0.00011722,0.00012678,0.00010256,0.00049504,0.00024628,0.00025003,0.00067095,0.00033073,0.0012245,0.00029639,0.00013872,7.0954e-05,0.00011799,7.5304e-05,0.00095192,0.00028697,0.00066365
6.1257e-05,6.6333e-05,5.5193e-05,0.00026456,0.00013309,0.00013467,0.00036354,0.00017833,0.00066148,0.00016104,7.5499e-05,3.8228e-05,6.3338e-05,4.0688e-05,0.00051336,0.00015433,0.00035724
5.2837e-05,5.7894e-05,4.8945e-05,0.00022978,0.00011643,0.00011968,0.00031963,0.00015646,0.00058564,0.00014303,6.6355e-05,3.3686e-05,5.7457e-05,3.5823e-05,0.00044783,0.00013597,0.00031219
6.3117e-05,6.8096e-05,5.8184e-05,0.00027643,0.00013968,0.00014331,0.00038716,0.00018838,0.00071001,0.00017536,7.9959e-05,4.0671e-05,6.8032e-05,4.3326e-05,0.00053821,0.00016241,0.00037427
0.00010604,0.0001134,9.2308e-05,0.0004687,0.0002287,0.00022204,0.00062342,0.00030184,0.0010899,0.00026524,0.00012672,6.3431e-05,9.7133e-05,6.7459e-05,0.00087392,0.0002589,0.00061301
6.8743e-05,7.3036e-05,6.3248e-05,0.0003014,0.00015377,0.00015445,0.0004197,0.00020725,0.00076546,0.00018521,8.8082e-05,4.4431e-05,7.0012e-05,4.7241e-05,0.00059715,0.00017822,0.0004149
8.2167e-05,8.9878e-05,7.5611e-05,0.00035644,0.00017958,0.0001846,0.00049129,0.00024244,0.00090219,0.00021888,0.00010176,5.2145e-05,8.8921e-05,5.5451e-05,0.00069268,0.00021116,0.00048501
