Rowid_,FIPS,COUNT,AREA,MEAN
,5073,15,0.104166666666655,166.565530904134107
,5075,21,0.145833333333317,137.076155526297441
,5077,19,0.131944444444429,121.987079018040703
,5079,18,0.124999999999986,137.348299238416871
,5081,20,0.138888888888873,159.751320028305059
,5083,29,0.201388888888866,112.823374961984570
,5085,29,0.201388888888866,129.931179178172158
,5087,33,0.229166666666641,20.523759740771670
,5089,24,0.166666666666648,6.787118156750997
,5091,27,0.187499999999979,152.041553638599538
,5093,33,0.229166666666641,121.437719171697438
,5095,21,0.145833333333317,121.393127441406250
,5097,29,0.201388888888866,6.696402319546404
,5099,20,0.138888888888873,6.693686032295227
,5101,27,0.187499999999979,6.703655066313567
,5103,20,0.138888888888873,12.309703588485718
,5105,20,0.138888888888873,135.684957885742193
,5107,28,0.194444444444422,123.101494925362729
,5109,21,0.145833333333317,44.719606308710006
,5111,27,0.187499999999979,122.297922487612126
,5113,33,0.229166666666641,6.798004569429340
,5115,32,0.222222222222197,128.567165479063988
,5117,26,0.180555555555535,129.568607330322266
,5119,27,0.187499999999979,131.683931421350536
,5121,23,0.159722222222204,151.667681486710251
,5123,25,0.173611111111091,122.828443908691412
,5125,25,0.173611111111091,24.732501964569092
,5127,30,0.208333333333310,6.737485074996949
,5129,24,0.166666666666648,6.741497933864594
,5131,18,0.124999999999986,120.750234815809463
,5133,21,0.145833333333317,41.345118749709357
,5135,23,0.159722222222204,35.881567146467127
,5137,23,0.159722222222204,11.774840603704037
,5139,27,0.187499999999979,6.534377292350486
,5141,29,0.201388888888866,10.854035262403817
,5143,38,0.263888888888859,120.733327765213815
,5145,35,0.243055555555528,173.798789542061940
,5147,18,0.124999999999986,124.450620015462235
,5149,33,0.229166666666641,120.662935892740890
,6001,22,0.152777777777760,38.669460740956396
,6005,19,0.131944444444429,2.594458479630320
,6007,39,0.270833333333303,85.320191016563996
,6009,23,0.159722222222204,20.102404573689338
,6011,44,0.305555555555521,89.662485296075999
,6013,26,0.180555555555535,100.362098767207215
,6015,3,0.020833333333331,1.176563382148743
,6017,33,0.229166666666641,5.987133011673436
,6019,195,1.354166666666513,91.229297317602700
,6021,43,0.298611111111077,94.163328303847209
,6023,66,0.458333333333281,1.276876975189556
,6025,76,0.527777777777718,103.685086902819179
,6027,356,2.472222222221941,3.344103866748596
,6029,232,1.611111111110928,93.122679809044143
,6031,60,0.416666666666619,112.594274266560873
,6033,22,0.152777777777760,2.613207307728854
,6035,152,1.055555555555435,81.987742504006931
,6037,85,0.590277777777711,78.445674744774308
,6039,72,0.499999999999943,91.626018312242294
,6041,21,0.145833333333317,41.117747250057405
,6043,35,0.243055555555528,17.319278941835677
,6045,73,0.506944444444387,1.556970274611695
,6047,76,0.527777777777718,96.358763845343333
,6049,159,1.104166666666541,82.856993621250368
,6051,108,0.749999999999915,3.011323023725439
,6053,112,0.777777777777689,78.088589751294677
,6055,27,0.187499999999979,69.759255797774699
,6057,14,0.097222222222211,2.103950807026454
,6059,13,0.090277777777768,4.804821711320144
,6061,26,0.180555555555535,91.695169421342698
,6063,32,0.222222222222197,37.416071701794863
,6065,182,1.263888888888745,92.053253075578709
,6067,38,0.263888888888859,118.853972585577708
,6069,52,0.361111111111070,84.763278374305145
,6071,506,3.513888888888489,80.893595867948576
,6073,106,0.736111111111027,100.670568142297128
,6077,58,0.402777777777732,163.963283933442227
,6079,117,0.812499999999908,80.537193966726974
,6081,13,0.090277777777768,2.768444978273832
,6083,82,0.569444444444380,5.610829271921298
,6085,34,0.236111111111084,82.310467607834767
,6087,9,0.062499999999993,11.973164214028252
,6089,52,0.361111111111070,83.068315652700576
,6091,16,0.111111111111098,22.225010313093662
,6093,114,0.791666666666577,82.153566928286295
,6095,32,0.222222222222197,103.135142207145691
,6097,52,0.361111111111070,14.445938002604704
,6099,52,0.361111111111070,145.267427884615387
,6101,25,0.173611111111091,90.841862182617191
,6103,75,0.520833333333274,85.742145487467454
,6105,34,0.236111111111084,3.800797816585092
,6107,167,1.159722222222090,101.139992628268857
,6109,51,0.354166666666626,5.697762120003794
,6111,55,0.381944444444401,7.213862215388905
,6113,40,0.277777777777746,89.831291198730469
,6115,19,0.131944444444429,85.333963093004726
,8001,44,0.305555555555521,61.828013073314317
,8003,26,0.180555555555535,51.420363206129807
,8005,28,0.194444444444422,60.651725905282156
,8007,47,0.326388888888852,2.216929795894217
,8009,98,0.680555555555478,75.274766221338382
,8011,56,0.388888888888845,67.702571187700542
,8013,14,0.097222222222211,94.111132485525943
,8014,1,0.006944444444444,117.605056762695313
,8015,27,0.187499999999979,2.460889595526236
,8017,70,0.486111111111056,67.008308410644531
,8021,47,0.326388888888852,51.315761484998340
,8023,40,0.277777777777746,51.465962409973145
,8025,31,0.215277777777753,51.940805250598537
,8027,22,0.152777777777760,2.550551447001371
,8029,45,0.312499999999964,51.287121497260202
,8031,5,0.034722222222218,56.907446289062499
,8033,39,0.270833333333303,64.514470320481522
,8035,25,0.173611111111091,53.311255130767819
,8037,55,0.381944444444401,2.434743014248935
,8039,71,0.493055555555500,64.005842773007672
,8041,83,0.576388888888823,53.723610659679736
,8043,50,0.347222222222183,5.540544137954712
,8045,128,0.888888888888788,2.725126555189490
,8049,43,0.298611111111077,2.488339928693549
,8051,94,0.652777777777704,2.327011724735828
,8053,36,0.249999999999972,2.232384423414866
,8055,58,0.402777777777732,4.308440808592172
,8057,50,0.347222222222183,2.413011107444763
,8059,15,0.104166666666655,64.199512449900311
,8061,64,0.444444444444394,75.417078316211700
,8063,86,0.597222222222154,73.941425412200218
,8065,14,0.097222222222211,2.471557991845267
,8067,55,0.381944444444401,48.504729708758269
,8069,64,0.444444444444394,63.030704535543919
,8071,174,1.208333333333196,54.312203934822961
,8073,107,0.743055555555471,63.621951343857241
,8075,76,0.527777777777718,88.410347185636823
,8077,120,0.833333333333239,51.270671780904131
,8079,2,0.013888888888887,26.743605375289917
,8081,185,1.284722222222076,51.243337290995832
,8083,76,0.527777777777718,55.216005877444616
,8085,85,0.590277777777711,50.414352346869073
,8087,48,0.333333333333295,121.333293914794922
,8089,46,0.319444444444408,53.730678226636805
,8091,19,0.131944444444429,48.649687265094961
,8093,65,0.451388888888838,2.587005134729239
,8095,28,0.194444444444422,72.197160175868447
,8097,25,0.173611111111091,2.388443984985352
,8099,56,0.388888888888845,81.336646624973838
,8101,85,0.590277777777711,51.774538556267231
,8103,134,0.930555555555450,51.297541717984785
,8105,29,0.201388888888866,57.278949474466259
,8107,76,0.527777777777718,50.700718882836796
,8109,100,0.694444444444365,52.448877532482150
,8111,1,0.006944444444444,51.219356536865234
,8113,50,0.347222222222183,57.132211914062502
,8115,21,0.145833333333317,68.655763535272513
,8117,12,0.083333333333324,2.532157023747762
,8119,11,0.076388888888880,2.689434073188088
,8121,91,0.631944444444373,71.201012831467850
,8123,158,1.097222222222098,131.348886996884886
,8125,89,0.618055555555485,83.374133249347125
,9001,17,0.118055555555542,10.529630829306210
,9003,22,0.152777777777760,9.870685750787908
,9005,37,0.256944444444415,12.012460889043036
,9007,15,0.104166666666655,9.867542139689128
,9009,22,0.152777777777760,10.183015303178268
,9011,25,0.173611111111091,9.405580596923828
,9013,11,0.076388888888880,9.603761066089977
,9015,17,0.118055555555542,9.271470013786764
,10001,24,0.166666666666648,107.046971321105957
,10003,15,0.104166666666655,170.338247680664068
,10005,40,0.277777777777746,92.276555442810064
,11001,1,0.006944444444444,10.942023277282715
,12001,33,0.229166666666641,5.207884037133419
,12003,12,0.083333333333324,5.428497354189555
,12005,24,0.166666666666648,45.937651058038078
,12007,9,0.062499999999993,5.283740626441108
,12009,43,0.298611111111077,4.271220118500466
,12011,26,0.180555555555535,3.607979875344497
,12013,19,0.131944444444429,86.833108199270143
,12015,23,0.159722222222204,4.184678699659265
,12017,25,0.173611111111091,4.976031894683838
,12019,24,0.166666666666648,5.216828743616740
,12021,56,0.388888888888845,3.834351918527058
,12023,27,0.187499999999979,5.396924548678928
,12027,24,0.166666666666648,4.305132548014323
,12029,25,0.173611111111091,5.061805248260498
,12031,23,0.159722222222204,5.288145272628121
,12033,26,0.180555555555535,80.742803885386536
,12035,17,0.118055555555542,4.871607724358054
,12037,6,0.041666666666662,4.851422627766927
,12039,16,0.111111111111098,10.560091108083725
,12041,12,0.083333333333324,5.194035013516744
,12043,35,0.243055555555528,4.087785761696952
,12045,3,0.020833333333331,4.804542382558187
,12047,17,0.118055555555542,24.690519276787253
,12049,24,0.166666666666648,4.445912281672160
,12051,36,0.249999999999972,3.963853299617767
,12053,16,0.111111111111098,4.898076713085175
,12055,42,0.291666666666633,4.280189775285267
,12057,31,0.215277777777753,4.674276828765869
,12059,18,0.124999999999986,87.151858435736756
,12061,18,0.124999999999986,4.055181158913507
,12063,34,0.236111111111084,87.146198048311120
,12065,19,0.131944444444429,5.434537009189003
,12067,16,0.111111111111098,5.236896425485611
,12069,40,0.277777777777746,4.892219483852386
,12071,29,0.201388888888866,4.048342811650243
,12073,19,0.131944444444429,5.417900486996300
,12075,40,0.277777777777746,5.055690026283264
,12079,25,0.173611111111091,11.974624443054200
,12081,25,0.173611111111091,4.489620399475098
,12083,50,0.347222222222183,5.042188882827759
,12085,21,0.145833333333317,3.807990051451184
,12086,27,0.187499999999979,3.375410018143830
,12087,24,0.166666666666648,3.218365510304769
,12089,23,0.159722222222204,5.433028801627781
,12091,32,0.222222222222197,5.444144904613495
,12093,33,0.229166666666641,4.098381396495935
,12095,32,0.222222222222197,4.701965659856796
,12097,50,0.347222222222183,4.444613475799560
,12099,76,0.527777777777718,3.655132475652193
,12101,25,0.173611111111091,4.807286472320556
,12103,4,0.027777777777775,4.528908252716064
,12105,68,0.472222222222169,4.615328157649321
,12107,30,0.208333333333310,5.074722369511922
,12109,21,0.145833333333317,5.071053164345877
,12111,24,0.166666666666648,3.903489828109741
,12113,41,0.284722222222190,75.089965541188306
,12115,24,0.166666666666648,4.347249805927277
,12117,14,0.097222222222211,4.699076686586652
,12119,26,0.180555555555535,4.931138863930335
,12121,22,0.152777777777760,5.360737692226063
,12123,38,0.263888888888859,5.210722346054880
,12125,8,0.055555555555549,5.346429705619812
,12127,43,0.298611111111077,4.720235913298851
,12129,10,0.069444444444437,5.188495779037476
,12131,42,0.291666666666633,42.318270683288574
,12133,22,0.152777777777760,86.947975852272734
,13001,16,0.111111111111098,115.164345741271973
,13003,13,0.090277777777768,114.977714538574219
,13005,10,0.069444444444437,27.881664943695068
,13007,11,0.076388888888880,119.639714327725500
,13009,9,0.062499999999993,79.955060958862305
,13011,9,0.062499999999993,117.139248318142364
,13013,6,0.041666666666662,117.019191741943359
,13015,18,0.124999999999986,117.215332878960510
,13017,9,0.062499999999993,115.329632229275177
,13019,16,0.111111111111098,115.008158683776855
,13021,9,0.062499999999993,150.565839979383668
,13023,9,0.062499999999993,136.395442538791229
,13025,14,0.097222222222211,5.777853352682931
,13027,17,0.118055555555542,114.720225614659924
,13029,14,0.097222222222211,52.861839396612986
,13031,26,0.180555555555535,115.466470571664658
,13033,29,0.201388888888866,148.184281447838089
,13035,8,0.055555555555549,116.675468444824219
,13037,11,0.076388888888880,124.289513327858671
,13039,20,0.138888888888873,5.562122249603272
,13043,9,0.062499999999993,118.200403849283859
,13045,20,0.138888888888873,111.397141194343561
,13047,6,0.041666666666662,117.391601562500000
,13049,21,0.145833333333317,5.558244024004255
,13051,14,0.097222222222211,13.834076677049909
,13055,11,0.076388888888880,117.179170088334516
,13057,18,0.124999999999986,8.290624406602648
,13059,4,0.027777777777775,116.893697738647461
,13061,7,0.048611111111106,119.980366298130576
,13063,5,0.034722222222218,29.785858821868896
,13065,20,0.138888888888873,5.760517001152039
,13067,9,0.062499999999993,8.168095164828831
,13069,20,0.138888888888873,115.129059219360357
,13071,22,0.152777777777760,114.966145255348906
,13073,11,0.076388888888880,87.989730704914436
,13075,9,0.062499999999993,114.918952941894531
,13077,14,0.097222222222211,116.817968641008648
,13079,12,0.083333333333324,136.238709767659515
,13081,8,0.055555555555549,130.743974685668945
,13083,7,0.048611111111106,8.302578653608050
,13085,7,0.048611111111106,8.317567552839007
,13087,21,0.145833333333317,115.189394269670757
,13091,19,0.131944444444429,141.304313258120885
,13093,16,0.111111111111098,131.150329589843750
,13095,11,0.076388888888880,120.010209517045453
,13097,8,0.055555555555549,62.540320038795471
,13099,17,0.118055555555542,122.215376461253442
,13101,16,0.111111111111098,26.058779239654541
,13103,18,0.124999999999986,116.206798553466797
,13105,14,0.097222222222211,116.883378710065571
,13107,25,0.173611111111091,135.123973388671885
,13109,5,0.034722222222218,115.337490844726560
,13111,12,0.083333333333324,8.450016578038534
,13113,7,0.048611111111106,85.804239477430073
,13115,19,0.131944444444429,117.133914746736224
,13117,9,0.062499999999993,32.444280836317276
,13119,11,0.076388888888880,117.114051125266329
,13121,14,0.097222222222211,8.090310198920113
,13123,12,0.083333333333324,8.421435912450155
,13125,6,0.041666666666662,157.810213724772126
,13127,13,0.090277777777768,5.668885597815881
,13129,10,0.069444444444437,117.310741424560547
,13131,20,0.138888888888873,114.739012527465817
,13133,12,0.083333333333324,116.640677769978836
,13135,12,0.083333333333324,89.828951835632324
,13137,10,0.069444444444437,84.574702453613284
,13139,15,0.104166666666655,109.927576955159509
,13141,15,0.104166666666655,116.744620895385737
,13143,11,0.076388888888880,107.003512902693316
,13145,16,0.111111111111098,82.147125035524368
,13147,10,0.069444444444437,95.253995800018316
,13149,8,0.055555555555549,7.635480821132660
,13151,12,0.083333333333324,116.887898127237960
,13153,15,0.104166666666655,137.667943318684905
,13155,11,0.076388888888880,115.228676535866484
,13157,13,0.090277777777768,117.044646043043869
,13159,11,0.076388888888880,116.625583301890984
,13161,14,0.097222222222211,115.266442980085102
,13163,18,0.124999999999986,151.670441521538635
,13165,13,0.090277777777768,125.065375694861785
,13167,10,0.069444444444437,142.716226196289057
,13169,13,0.090277777777768,101.737404383145844
,13171,5,0.034722222222218,116.566435241699224
,13173,6,0.041666666666662,114.841046651204422
,13175,29,0.201388888888866,143.831458256162449
,13177,15,0.104166666666655,124.590345764160162
,13179,16,0.111111111111098,6.014073193073273
,13181,9,0.062499999999993,7.580300225151910
,13183,15,0.104166666666655,85.990611235300705
,13185,14,0.097222222222211,114.701283591134214
,13187,10,0.069444444444437,19.223069381713866
,13189,10,0.069444444444437,141.212572479248053
,13191,15,0.104166666666655,5.798708566029867
,13193,15,0.104166666666655,152.108193969726557
,13195,9,0.062499999999993,116.961708068847656
,13197,13,0.090277777777768,130.316589942345246
,13199,20,0.138888888888873,116.566714096069333
,13201,10,0.069444444444437,127.372583007812494
,13205,17,0.118055555555542,115.025391971363746
,13207,11,0.076388888888880,132.030333085493595
,13209,10,0.069444444444437,142.715666198730474
,13211,13,0.090277777777768,116.737361027644226
,13213,13,0.090277777777768,117.414495027982269
,13215,6,0.041666666666662,7.043963432312012
,13217,10,0.069444444444437,116.844535827636719
,13219,8,0.055555555555549,116.856919288635254
,13221,15,0.104166666666655,116.794198099772132
,13223,10,0.069444444444437,8.083974266052246
,13225,4,0.027777777777775,150.404846191406250
,13227,8,0.055555555555549,8.370283603668213
,13229,12,0.083333333333324,105.839671651522323
,13231,6,0.041666666666662,116.622594197591141
,13233,11,0.076388888888880,117.012865239923656
,13235,9,0.062499999999993,137.270407782660584
,13237,11,0.076388888888880,86.801954442804515
,13239,7,0.048611111111106,113.901843479701455
,13241,6,0.041666666666662,8.356546401977539
,13243,15,0.104166666666655,123.627012125651035
,13245,12,0.083333333333324,64.832504272460938
,13247,6,0.041666666666662,116.952639261881515
,13249,6,0.041666666666662,162.462033589680999
,13251,22,0.152777777777760,120.828073328191579
,13253,9,0.062499999999993,118.900360107421875
,13255,9,0.062499999999993,19.857254028320313
,13257,6,0.041666666666662,117.211564381917313
,13259,18,0.124999999999986,114.466144561767578
,13261,16,0.111111111111098,148.462302207946777
,13263,11,0.076388888888880,106.352942510084674
,13265,8,0.055555555555549,121.755025863647461
,13267,18,0.124999999999986,115.306479560004334
,13269,14,0.097222222222211,129.408723558698370
,13271,16,0.111111111111098,120.246395587921143
,13273,13,0.090277777777768,124.014418381911057
,13275,17,0.118055555555542,114.713868533863746
,13277,10,0.069444444444437,118.204059600830078
,13279,13,0.090277777777768,115.398468604454621
,13281,6,0.041666666666662,8.402565638224283
,13283,7,0.048611111111106,143.410656520298545
,13285,19,0.131944444444429,13.188718595002827
,13287,13,0.090277777777768,129.406505291278535
,13289,11,0.076388888888880,122.267367969859734
,13291,9,0.062499999999993,8.414875772264269
,13293,13,0.090277777777768,116.412702120267426
,13295,17,0.118055555555542,110.893283283009254
,13297,12,0.083333333333324,116.926087697347000
,13299,20,0.138888888888873,109.432390260696408
,13301,8,0.055555555555549,152.719567298889160
,13303,25,0.173611111111091,146.109431762695323
,13305,27,0.187499999999979,110.916993829939102
,13307,10,0.069444444444437,127.545799255371094
,13309,10,0.069444444444437,150.490618133544928
,13311,6,0.041666666666662,117.290356953938797
,13313,12,0.083333333333324,117.378564834594727
,13315,13,0.090277777777768,125.132751464843750
,13317,17,0.118055555555542,116.633648591883045
,13319,18,0.124999999999986,119.039253658718536
,13321,18,0.124999999999986,123.712886810302734
,15001,134,0.930555555555450,0.415880820199625
,15003,18,0.124999999999986,0.371196577946345
,15007,21,0.145833333333317,0.363754326388949
,15009,36,0.249999999999972,0.383003281222449
,16001,45,0.312499999999964,138.354424667358387
,16003,49,0.340277777777739,126.032671191254437
,16005,46,0.319444444444408,150.780789250912875
,16007,41,0.284722222222190,147.190198247025648
,16009,17,0.118055555555542,136.929775462431053
,16011,87,0.604166666666598,141.577177902747849
,16013,102,0.708333333333253,132.544974682377841
,16015,73,0.506944444444387,4.883709006113548
,16017,39,0.270833333333303,35.695253329399307
,16019,82,0.569444444444380,148.299731743044958
,16021,33,0.229166666666641,145.835214325875938
,16023,102,0.708333333333253,133.225317113539745
,16025,47,0.326388888888852,140.485848609437340
,16027,27,0.187499999999979,176.708740234375000
,16029,67,0.465277777777725,139.211393669470027
,16031,103,0.715277777777696,146.966636139212312
,16033,73,0.506944444444387,139.610117925356519
,16035,28,0.194444444444422,139.823463984898154
,16037,164,1.138888888888759,125.031005139031066
,16039,130,0.902777777777675,128.313046591098498
,16041,26,0.180555555555535,172.692055922288148
,16043,66,0.458333333333281,139.648532520640970
,16045,21,0.145833333333317,153.469378516787572
,16047,29,0.201388888888866,154.796044711408939
,16049,161,1.118055555555428,133.576862098267355
,16051,40,0.277777777777746,140.325990295410151
,16053,24,0.166666666666648,158.700567881266267
,16055,26,0.180555555555535,153.825841463529144
,16057,30,0.208333333333310,138.216327412923164
,16059,128,0.888888888888788,5.717578490264714
,16061,20,0.138888888888873,137.547766876220692
,16063,44,0.305555555555521,145.836419539018124
,16065,21,0.145833333333317,142.938322521391370
,16067,27,0.187499999999979,145.449709856951671
,16069,42,0.291666666666633,136.896359216599251
,16071,49,0.340277777777739,141.837300826092161
,16073,310,2.152777777777533,132.548222301852320
,16075,16,0.111111111111098,151.624252319335938
,16077,56,0.388888888888845,142.383811610085615
,16079,17,0.118055555555542,1.294406392995049
,16081,17,0.118055555555542,150.069155524758742
,16083,76,0.527777777777718,146.460971832275391
,16085,73,0.506944444444387,1.358530950872865
,16087,61,0.423611111111063,134.373138052518243
,17001,31,0.215277777777753,129.533075640278469
,17003,11,0.076388888888880,127.238843744451344
,17005,14,0.097222222222211,137.299412318638389
,17007,12,0.083333333333324,113.179814656575516
,17009,12,0.083333333333324,117.540176391601563
,17011,32,0.222222222222197,113.710944652557373
,17013,12,0.083333333333324,142.642283121744782
,17015,18,0.124999999999986,113.092063479953339
,17017,15,0.104166666666655,114.020256551106769
,17019,42,0.291666666666633,114.962508428664435
,17021,29,0.201388888888866,116.909692172346439
,17023,22,0.152777777777760,122.213342493230641
,17025,19,0.131944444444429,126.065235338712995
,17027,18,0.124999999999986,131.033037397596559
,17029,19,0.131944444444429,120.131383393940169
,17031,23,0.159722222222204,113.925273397694468
,17033,16,0.111111111111098,121.766291141510010
,17035,17,0.118055555555542,128.612582936006447
,17037,24,0.166666666666648,113.380386034647628
,17039,12,0.083333333333324,114.562809626261398
,17041,19,0.131944444444429,114.792657149465455
,17043,13,0.090277777777768,113.241996765136719
,17045,29,0.201388888888866,115.332366417194237
,17047,11,0.076388888888880,122.854802911931813
,17049,22,0.152777777777760,127.655213789506391
,17051,28,0.194444444444422,128.934079851422979
,17053,19,0.131944444444429,114.329219215794609
,17055,21,0.145833333333317,122.951459430512926
,17057,36,0.249999999999972,113.821622636583115
,17059,14,0.097222222222211,118.140435355050229
,17061,18,0.124999999999986,130.719408671061188
,17063,19,0.131944444444429,114.254702517860821
,17065,16,0.111111111111098,124.207881927490234
,17067,37,0.256944444444415,122.940829096613697
,17069,6,0.041666666666662,117.991216023763016
,17071,15,0.104166666666655,113.202084350585935
,17073,32,0.222222222222197,113.465394258499146
,17075,45,0.312499999999964,114.773669433593753
,17077,21,0.145833333333317,131.137668791271381
,17079,20,0.138888888888873,125.447385406494135
,17081,27,0.187499999999979,121.748541655363866
,17083,14,0.097222222222211,129.587417602539063
,17085,26,0.180555555555535,112.766446040226867
,17087,12,0.083333333333324,130.494941711425781
,17089,20,0.138888888888873,113.763086318969727
,17091,30,0.208333333333310,114.510097249348959
,17093,13,0.090277777777768,114.099524864783660
,17095,25,0.173611111111091,113.603831176757808
